vendor,quarter,month,day,day_of_week,hour,pickup,dropoff,duration,distance,passengers,payment_type,total
Creative Mobile,2,5,2017-05-19,Friday,23,231,90,741.0,2.4,1,Credit card,14.15
Creative Mobile,3,8,2017-08-16,Wednesday,8,164,234,403.0,0.8,1,Credit card,8.15
Creative Mobile,4,11,2017-11-04,Saturday,6,141,79,603.0,5.1,2,Cash,16.3
VeriFone,2,5,2017-05-27,Saturday,19,163,50,610.0,1.62,1,Cash,9.8
VeriFone,4,12,2017-12-18,Monday,16,211,249,355.0,1.29,1,Cash,8.3
Creative Mobile,4,10,2017-10-15,Sunday,14,237,186,846.0,2.0,1,Credit card,14.15
Creative Mobile,4,12,2017-12-16,Saturday,15,142,239,384.0,1.0,1,Cash,7.3
VeriFone,4,11,2017-11-13,Monday,19,237,48,1085.0,2.39,1,Credit card,17.16
VeriFone,2,6,2017-06-06,Tuesday,9,237,100,1201.0,2.34,1,Credit card,17.8
VeriFone,1,2,2017-02-18,Saturday,1,237,127,1344.0,9.49,1,Credit card,36.96
VeriFone,4,12,2017-12-14,Thursday,3,79,100,1092.0,3.18,1,Credit card,19.75
Creative Mobile,1,1,2017-01-22,Sunday,18,163,234,658.0,1.9,1,Cash,10.3
Creative Mobile,1,3,2017-03-18,Saturday,12,234,263,1409.0,3.9,1,Credit card,22.55
Creative Mobile,2,5,2017-05-18,Thursday,17,237,186,1699.0,2.1,1,Cash,18.8
VeriFone,1,3,2017-03-26,Sunday,10,213,74,868.0,5.4,1,Credit card,25.99
Creative Mobile,1,2,2017-02-08,Wednesday,21,236,257,2206.0,13.2,1,Credit card,56.79
VeriFone,2,4,2017-04-28,Friday,10,138,230,2549.0,8.74,1,Cash,39.56
Creative Mobile,4,11,2017-11-29,Wednesday,8,88,162,1541.0,5.5,1,Credit card,26.75
Creative Mobile,1,3,2017-03-16,Thursday,1,45,45,210.0,0.6,1,Credit card,5.8
Creative Mobile,2,5,2017-05-01,Monday,20,114,246,542.0,1.8,2,Cash,9.8
VeriFone,3,8,2017-08-25,Friday,7,163,43,722.0,2.47,1,Cash,11.8
VeriFone,1,1,2017-01-21,Saturday,10,170,246,975.0000000000001,2.34,1,Credit card,14.72
VeriFone,4,11,2017-11-27,Monday,10,249,148,749.0,1.34,1,Credit card,12.25
VeriFone,1,2,2017-02-02,Thursday,16,162,236,774.0,2.78,1,Cash,11.8
Creative Mobile,2,6,2017-06-11,Sunday,22,186,50,409.0,1.3,1,Credit card,9.3
VeriFone,3,7,2017-07-11,Tuesday,11,161,12,1394.0,6.36,6,Credit card,23.8
VeriFone,3,8,2017-08-09,Wednesday,10,234,137,606.0,0.93,1,Cash,8.3
Creative Mobile,2,6,2017-06-14,Wednesday,11,45,233,1207.0,4.4,1,Credit card,23.5
VeriFone,2,4,2017-04-01,Saturday,14,107,170,337.0,0.98,1,Cash,6.8
VeriFone,1,2,2017-02-06,Monday,19,113,158,564.0,1.24,1,Credit card,10.0
Creative Mobile,1,3,2017-03-03,Friday,18,168,168,33.0,0.0,1,Cash,4.3
VeriFone,1,1,2017-01-19,Thursday,19,132,134,791.0,6.89,1,Credit card,26.76
VeriFone,2,4,2017-04-26,Wednesday,8,138,163,2636.0,10.31,1,Credit card,49.27
VeriFone,4,10,2017-10-17,Tuesday,20,68,246,453.0,1.26,2,Credit card,9.96
Creative Mobile,3,9,2017-09-20,Wednesday,19,142,237,1411.0,2.3,1,Cash,16.8
Creative Mobile,3,8,2017-08-18,Friday,7,87,164,1144.0,3.4,1,Credit card,18.96
VeriFone,4,12,2017-12-21,Thursday,9,263,246,1306.0,4.25,5,Credit card,22.56
Creative Mobile,1,1,2017-01-29,Sunday,22,107,79,178.0,0.8,1,Cash,5.8
Creative Mobile,2,5,2017-05-19,Friday,20,142,41,783.0,2.4,1,Credit card,14.75
VeriFone,1,2,2017-02-09,Thursday,12,140,107,508.00000000000006,3.18,1,Cash,11.8
VeriFone,4,11,2017-11-02,Thursday,8,162,125,1508.0,3.01,1,Credit card,20.0
VeriFone,2,5,2017-05-14,Sunday,17,75,244,1120.0,4.19,5,Cash,16.8
VeriFone,1,3,2017-03-07,Tuesday,18,249,79,629.0,1.29,1,Credit card,12.36
Creative Mobile,4,10,2017-10-06,Friday,10,100,170,267.0,0.7,1,Credit card,6.95
Creative Mobile,2,5,2017-05-17,Wednesday,14,236,237,1053.0,1.5,1,Credit card,14.72
VeriFone,4,11,2017-11-03,Friday,21,234,52,1590.0,4.14,2,Credit card,26.0
VeriFone,2,4,2017-04-12,Wednesday,14,186,87,1438.0,4.97,2,Credit card,23.8
Creative Mobile,1,1,2017-01-04,Wednesday,16,68,161,770.0,2.7,2,Cash,13.3
Creative Mobile,2,6,2017-06-10,Saturday,19,162,142,1111.0,1.9,2,Credit card,15.95
Creative Mobile,4,11,2017-11-12,Sunday,16,261,68,893.0,3.3,1,Credit card,17.3
VeriFone,3,7,2017-07-17,Monday,8,237,236,252.00000000000003,1.13,1,Cash,6.3
VeriFone,3,7,2017-07-06,Thursday,16,170,237,1060.0,2.14,1,Cash,14.3
VeriFone,2,6,2017-06-08,Thursday,13,48,239,572.0,1.73,5,Credit card,11.16
Creative Mobile,1,1,2017-01-03,Tuesday,21,231,161,1577.0,3.5,4,Cash,19.8
Creative Mobile,1,2,2017-02-25,Saturday,21,164,79,1159.0,2.9,1,Credit card,17.75
Creative Mobile,2,6,2017-06-25,Sunday,16,138,263,1568.0,8.7,1,Credit card,39.66
Creative Mobile,1,3,2017-03-22,Wednesday,14,90,158,431.0,1.0,1,Credit card,8.0
Creative Mobile,3,7,2017-07-10,Monday,23,230,238,542.0,2.3,1,Cash,10.8
VeriFone,4,10,2017-10-10,Tuesday,17,140,236,383.0,0.89,1,Credit card,8.55
Creative Mobile,2,5,2017-05-13,Saturday,0,186,243,1369.0,9.2,2,Cash,29.8
VeriFone,3,8,2017-08-07,Monday,16,43,230,801.0,2.4,2,Cash,13.3
Creative Mobile,4,11,2017-11-11,Saturday,17,162,230,1209.0,0.9,1,Credit card,13.97
VeriFone,2,6,2017-06-13,Tuesday,18,239,140,712.0,1.63,6,Credit card,13.56
Creative Mobile,4,12,2017-12-07,Thursday,12,237,229,987.0000000000001,1.3,1,Credit card,14.15
VeriFone,4,12,2017-12-22,Friday,17,262,236,615.0,1.48,1,Credit card,11.8
VeriFone,2,5,2017-05-05,Friday,17,231,50,1288.0,4.08,1,Credit card,22.56
VeriFone,2,6,2017-06-23,Friday,11,140,186,2031.0000000000002,3.67,2,Cash,23.3
Creative Mobile,3,9,2017-09-13,Wednesday,12,231,211,295.0,0.3,1,Credit card,6.6
Creative Mobile,1,3,2017-03-15,Wednesday,15,90,164,861.0,0.7,2,Cash,9.8
VeriFone,1,1,2017-01-19,Thursday,10,143,142,338.0,0.7,1,Cash,6.3
Creative Mobile,3,8,2017-08-02,Wednesday,15,264,166,271.0,0.8,1,Credit card,7.55
VeriFone,3,7,2017-07-09,Sunday,0,107,249,723.0,1.78,5,Credit card,12.96
VeriFone,1,1,2017-01-17,Tuesday,15,43,239,590.0,1.49,1,Credit card,11.62
Creative Mobile,2,5,2017-05-08,Monday,21,13,143,996.0000000000001,4.8,1,Credit card,21.95
VeriFone,1,1,2017-01-23,Monday,20,113,48,818.0,2.26,1,Credit card,14.3
Creative Mobile,1,3,2017-03-28,Tuesday,17,161,239,1133.0,2.6,1,Cash,16.3
Creative Mobile,3,8,2017-08-24,Thursday,14,164,164,480.00000000000006,0.5,1,Cash,7.3
VeriFone,3,7,2017-07-09,Sunday,1,48,48,168.0,0.39,1,Credit card,6.36
Creative Mobile,3,7,2017-07-22,Saturday,11,162,100,653.0,1.5,1,Credit card,10.3
VeriFone,2,4,2017-04-04,Tuesday,21,246,65,1436.0,4.56,1,Credit card,20.3
VeriFone,3,9,2017-09-27,Wednesday,17,162,90,1283.0,2.33,1,Credit card,20.38
Creative Mobile,3,9,2017-09-19,Tuesday,17,234,48,1602.0,2.8,1,Credit card,20.8
Creative Mobile,4,12,2017-12-19,Tuesday,12,164,49,2845.0,6.4,1,Credit card,39.35
Creative Mobile,3,7,2017-07-14,Friday,18,100,230,115.00000000000001,0.4,1,Credit card,10.3
Creative Mobile,3,7,2017-07-28,Friday,14,238,24,370.0,0.9,1,Cash,6.8
Creative Mobile,1,3,2017-03-22,Wednesday,16,163,236,547.0,2.2,1,Cash,10.8
Creative Mobile,2,4,2017-04-10,Monday,13,164,161,751.0,1.2,3,Cash,9.8
VeriFone,2,4,2017-04-17,Monday,10,261,231,483.00000000000006,1.49,2,Credit card,9.96
VeriFone,2,6,2017-06-06,Tuesday,23,90,141,934.0000000000001,3.23,1,Credit card,17.16
Creative Mobile,4,12,2017-12-07,Thursday,8,140,161,657.0,2.1,1,Credit card,14.3
VeriFone,4,11,2017-11-13,Monday,12,231,231,246.00000000000003,0.63,1,Cash,5.3
Creative Mobile,2,6,2017-06-05,Monday,19,144,13,615.0,1.8,2,Credit card,12.95
Creative Mobile,4,11,2017-11-18,Saturday,22,97,263,1455.0,9.1,1,Credit card,35.75
VeriFone,2,4,2017-04-16,Sunday,20,161,68,606.0,2.49,3,Cash,11.3
VeriFone,4,10,2017-10-31,Tuesday,20,164,234,583.0,1.08,2,Credit card,9.3
Creative Mobile,3,7,2017-07-02,Sunday,14,161,107,928.0000000000001,2.1,2,Cash,12.3
VeriFone,1,2,2017-02-26,Sunday,0,234,114,326.0,0.95,6,Credit card,8.16
VeriFone,1,3,2017-03-25,Saturday,14,141,263,150.0,0.9,5,Credit card,6.36
Creative Mobile,1,3,2017-03-10,Friday,2,249,74,1280.0,6.9,3,Credit card,24.3
VeriFone,4,10,2017-10-16,Monday,22,231,229,698.0,5.43,1,Credit card,23.31
Creative Mobile,2,6,2017-06-19,Monday,14,13,161,1234.0,6.9,2,Credit card,29.1
Creative Mobile,2,6,2017-06-22,Thursday,21,140,237,205.0,0.5,1,Credit card,6.95
VeriFone,3,9,2017-09-19,Tuesday,1,79,159,1557.0,8.27,1,Credit card,33.0
VeriFone,2,4,2017-04-22,Saturday,11,132,236,2911.0,19.91,1,Cash,58.56
Creative Mobile,2,6,2017-06-24,Saturday,18,158,186,504.00000000000006,1.1,1,Credit card,9.95
Creative Mobile,3,9,2017-09-24,Sunday,2,114,249,319.0,0.5,1,Credit card,7.55
Creative Mobile,3,8,2017-08-25,Friday,6,236,230,367.0,1.7,1,Credit card,9.95
Creative Mobile,1,3,2017-03-25,Saturday,12,79,114,434.0,0.7,1,Credit card,8.75
Creative Mobile,1,2,2017-02-25,Saturday,19,239,140,564.0,1.7,1,Cash,9.3
VeriFone,3,8,2017-08-04,Friday,19,170,68,691.0,1.6,4,Credit card,13.56
Creative Mobile,3,9,2017-09-06,Wednesday,14,262,237,1331.0,1.9,1,Credit card,17.8
VeriFone,2,4,2017-04-19,Wednesday,12,162,48,1635.0,1.27,1,Cash,17.3
Creative Mobile,4,10,2017-10-03,Tuesday,8,170,246,891.0,1.5,1,Credit card,14.75
VeriFone,2,4,2017-04-14,Friday,22,170,186,660.0,1.24,1,Credit card,11.76
VeriFone,3,8,2017-08-19,Saturday,12,233,170,157.0,0.59,1,Cash,4.8
Creative Mobile,2,4,2017-04-16,Sunday,13,236,238,432.0,1.2,1,Credit card,10.1
Creative Mobile,1,2,2017-02-27,Monday,9,170,88,1031.0,4.9,1,Cash,19.8
VeriFone,1,2,2017-02-04,Saturday,21,161,260,790.0,4.28,2,Cash,15.8
Creative Mobile,4,10,2017-10-20,Friday,23,249,186,645.0,1.2,1,Cash,9.8
VeriFone,2,6,2017-06-08,Thursday,18,144,40,1534.0,3.13,1,Cash,18.3
VeriFone,1,3,2017-03-08,Wednesday,13,239,141,1068.0,2.42,1,Credit card,14.8
Creative Mobile,1,2,2017-02-19,Sunday,22,170,48,514.0,1.4,1,Cash,8.8
VeriFone,3,8,2017-08-16,Wednesday,5,141,263,94.0,0.65,5,Credit card,6.62
Creative Mobile,3,9,2017-09-01,Friday,17,162,41,1488.0,4.4,1,Credit card,23.3
VeriFone,2,4,2017-04-08,Saturday,10,230,162,725.0,1.39,2,Credit card,12.25
VeriFone,2,6,2017-06-02,Friday,23,48,50,284.0,0.59,1,Credit card,7.56
Creative Mobile,2,4,2017-04-08,Saturday,19,237,230,1042.0,1.3,1,Cash,12.3
VeriFone,3,8,2017-08-29,Tuesday,17,114,249,407.0,0.69,1,Credit card,9.36
VeriFone,4,12,2017-12-12,Tuesday,17,161,164,376.0,0.65,1,Credit card,9.12
VeriFone,2,6,2017-06-17,Saturday,11,237,107,919.0000000000001,2.9,2,Credit card,16.56
Creative Mobile,2,6,2017-06-29,Thursday,19,79,148,779.0,0.0,1,No charge,10.3
Creative Mobile,3,8,2017-08-20,Sunday,15,48,234,1100.0,2.2,1,Credit card,16.55
Creative Mobile,1,3,2017-03-26,Sunday,7,211,234,267.0,1.7,1,Credit card,8.8
Creative Mobile,2,6,2017-06-29,Thursday,12,161,88,1253.0,5.5,1,Credit card,23.8
VeriFone,2,4,2017-04-16,Sunday,4,237,233,475.00000000000006,2.37,1,Credit card,10.3
Creative Mobile,1,2,2017-02-19,Sunday,12,125,68,603.0,1.9,4,Credit card,11.76
Creative Mobile,3,9,2017-09-21,Thursday,22,237,211,1313.0,4.2,1,Cash,18.3
Creative Mobile,4,10,2017-10-21,Saturday,19,264,264,609.0,1.6,1,Credit card,11.75
VeriFone,1,1,2017-01-06,Friday,17,140,162,422.0,2.15,5,Cash,10.3
VeriFone,2,4,2017-04-21,Friday,20,161,263,1327.0,3.25,5,Credit card,20.76
VeriFone,2,5,2017-05-19,Friday,14,161,164,1061.0,1.23,5,Credit card,14.3
Creative Mobile,2,4,2017-04-03,Monday,16,158,170,1293.0,2.7,1,Credit card,18.95
Creative Mobile,1,1,2017-01-08,Sunday,8,236,263,149.0,0.5,1,Credit card,6.0
VeriFone,2,5,2017-05-19,Friday,11,229,161,796.0,0.89,1,Cash,9.8
Creative Mobile,4,12,2017-12-20,Wednesday,15,138,132,3282.0,15.3,2,Credit card,50.0
VeriFone,1,1,2017-01-26,Thursday,16,88,246,2043.0000000000002,5.0,3,Credit card,30.8
VeriFone,1,3,2017-03-06,Monday,18,90,113,361.0,0.85,1,Credit card,8.76
VeriFone,2,4,2017-04-12,Wednesday,7,107,162,799.0,2.3,1,Credit card,13.3
VeriFone,1,3,2017-03-30,Thursday,6,138,223,994.0000000000001,3.04,1,Credit card,17.16
VeriFone,4,10,2017-10-20,Friday,19,151,239,327.0,0.97,1,Credit card,9.36
VeriFone,2,5,2017-05-13,Saturday,5,249,49,1351.0,4.66,1,Credit card,24.36
Creative Mobile,4,10,2017-10-24,Tuesday,15,142,50,398.0,1.0,1,Credit card,7.48
Creative Mobile,1,2,2017-02-24,Friday,17,141,107,1413.0,2.4,1,Credit card,20.0
VeriFone,3,9,2017-09-30,Saturday,9,163,164,513.0,1.83,5,Cash,9.3
Creative Mobile,2,6,2017-06-15,Thursday,21,144,229,1408.0,3.2,1,Cash,17.8
VeriFone,3,8,2017-08-22,Tuesday,12,142,163,443.0,1.21,1,Credit card,9.36
Creative Mobile,2,5,2017-05-23,Tuesday,17,162,163,1136.0,0.8,2,Credit card,16.55
Creative Mobile,4,10,2017-10-13,Friday,4,148,4,284.0,1.0,1,Credit card,7.8
Creative Mobile,3,9,2017-09-30,Saturday,10,236,236,205.0,0.5,1,Cash,5.3
VeriFone,4,12,2017-12-07,Thursday,20,41,151,313.0,1.51,1,Cash,7.8
VeriFone,3,8,2017-08-19,Saturday,20,246,49,2261.0,6.57,1,Cash,29.8
VeriFone,2,6,2017-06-08,Thursday,22,88,13,289.0,0.86,1,Cash,6.3
Creative Mobile,4,12,2017-12-14,Thursday,17,164,230,1761.0,1.2,1,Credit card,20.8
VeriFone,1,1,2017-01-26,Thursday,22,229,263,343.0,1.59,1,Credit card,10.38
Creative Mobile,4,11,2017-11-23,Thursday,20,79,140,665.0,3.8,1,Credit card,17.15
VeriFone,2,5,2017-05-16,Tuesday,18,211,246,641.0,1.85,6,Credit card,13.56
Creative Mobile,2,5,2017-05-19,Friday,20,100,233,489.00000000000006,1.1,1,Credit card,10.55
VeriFone,2,4,2017-04-30,Sunday,20,211,107,871.0,2.0,1,Credit card,14.76
Creative Mobile,4,10,2017-10-02,Monday,4,68,113,502.00000000000006,2.2,1,Credit card,13.5
Creative Mobile,1,2,2017-02-27,Monday,15,170,137,104.0,0.2,1,Credit card,5.3
Creative Mobile,4,10,2017-10-14,Saturday,14,107,234,835.0,0.8,1,Cash,10.3
VeriFone,3,8,2017-08-12,Saturday,19,132,222,1082.0,8.21,3,Cash,24.8
Creative Mobile,1,3,2017-03-30,Thursday,13,239,161,903.0,1.7,2,Cash,11.8
Creative Mobile,2,4,2017-04-30,Sunday,14,264,264,719.0,1.3,3,Credit card,12.35
Creative Mobile,1,1,2017-01-16,Monday,21,100,186,139.0,0.1,1,Cash,4.8
Creative Mobile,3,7,2017-07-30,Sunday,21,236,239,441.0,1.9,2,Cash,9.3
VeriFone,2,5,2017-05-03,Wednesday,0,239,166,907.0,3.42,1,Cash,15.3
Creative Mobile,3,8,2017-08-06,Sunday,20,186,246,432.0,1.0,2,Credit card,9.95
Creative Mobile,4,12,2017-12-21,Thursday,17,236,163,1503.0,2.3,1,Credit card,20.3
VeriFone,3,8,2017-08-08,Tuesday,12,90,137,888.0,1.24,5,Credit card,14.12
VeriFone,2,6,2017-06-29,Thursday,22,144,137,711.0,1.78,3,Credit card,11.8
Creative Mobile,4,12,2017-12-26,Tuesday,17,113,249,381.0,0.7,1,Credit card,9.0
Creative Mobile,4,11,2017-11-21,Tuesday,19,107,148,933.0000000000001,1.4,1,Credit card,13.8
VeriFone,4,12,2017-12-24,Sunday,13,107,186,568.0,1.09,1,Cash,8.8
VeriFone,4,11,2017-11-22,Wednesday,19,114,237,914.0000000000001,3.08,4,Credit card,17.76
Creative Mobile,4,10,2017-10-21,Saturday,6,141,186,610.0,2.4,2,Cash,10.8
VeriFone,4,12,2017-12-04,Monday,13,230,233,629.0,1.02,4,Credit card,10.56
VeriFone,1,3,2017-03-20,Monday,19,158,13,328.0,1.28,5,Credit card,9.96
Creative Mobile,1,3,2017-03-05,Sunday,17,142,239,291.0,0.6,2,Credit card,6.95
Creative Mobile,4,11,2017-11-04,Saturday,16,144,230,1367.0,3.2,1,Credit card,20.15
VeriFone,4,12,2017-12-03,Sunday,0,114,233,739.0,2.22,2,Cash,11.3
VeriFone,3,9,2017-09-13,Wednesday,23,164,229,287.0,1.04,1,Cash,6.8
VeriFone,2,6,2017-06-08,Thursday,21,164,7,2156.0,6.35,1,Credit card,34.75
Creative Mobile,2,4,2017-04-04,Tuesday,19,211,79,649.0,1.4,1,Credit card,11.75
VeriFone,1,1,2017-01-01,Sunday,4,249,87,990.0000000000001,3.76,1,Credit card,19.56
VeriFone,1,1,2017-01-03,Tuesday,0,138,65,977.0000000000001,10.07,1,Credit card,31.3
Creative Mobile,2,4,2017-04-22,Saturday,7,186,163,289.0,1.6,1,Cash,7.3
Creative Mobile,3,7,2017-07-07,Friday,2,125,170,2388.0,8.1,1,Credit card,38.15
Creative Mobile,2,4,2017-04-11,Tuesday,9,138,188,1854.0000000000002,11.0,1,Cash,34.3
VeriFone,3,7,2017-07-25,Tuesday,19,239,143,346.0,0.88,2,Cash,7.8
Creative Mobile,1,1,2017-01-27,Friday,0,138,145,1453.0,7.6,1,Credit card,30.58
Creative Mobile,2,4,2017-04-04,Tuesday,21,163,234,562.0,2.0,1,Credit card,12.35
Creative Mobile,2,5,2017-05-11,Thursday,19,233,79,812.0,2.3,1,Credit card,14.3
VeriFone,2,6,2017-06-26,Monday,16,244,75,1697.0,5.42,1,Cash,23.8
Creative Mobile,2,5,2017-05-05,Friday,23,236,244,1197.0,5.9,2,Cash,21.3
Creative Mobile,3,7,2017-07-13,Thursday,16,237,33,2380.0,8.4,2,Credit card,35.8
VeriFone,1,2,2017-02-15,Wednesday,16,231,249,418.0,1.1,1,Credit card,10.56
Creative Mobile,2,4,2017-04-09,Sunday,12,264,264,593.0,0.9,1,Cash,8.3
VeriFone,2,6,2017-06-08,Thursday,17,236,239,1061.0,1.83,1,Cash,14.3
Creative Mobile,4,11,2017-11-17,Friday,12,107,158,741.0,1.5,1,Credit card,11.33
VeriFone,2,4,2017-04-23,Sunday,15,132,164,4167.0,23.53,6,Credit card,70.27
Creative Mobile,4,10,2017-10-12,Thursday,23,138,170,780.0,7.8,1,Credit card,34.06
VeriFone,3,8,2017-08-29,Tuesday,19,163,256,1496.0,5.22,1,Credit card,25.3
Creative Mobile,4,11,2017-11-30,Thursday,15,142,238,643.0,1.4,1,Cash,9.8
VeriFone,4,10,2017-10-22,Sunday,18,137,68,732.0,1.45,2,Cash,10.3
VeriFone,2,5,2017-05-12,Friday,10,114,107,619.0,1.25,2,Credit card,11.0
VeriFone,1,2,2017-02-16,Thursday,13,48,238,718.0,2.07,1,Credit card,12.96
VeriFone,4,12,2017-12-08,Friday,9,88,170,1526.0,4.84,1,Cash,20.8
Creative Mobile,1,2,2017-02-04,Saturday,12,234,230,760.0,2.2,2,Cash,11.3
Creative Mobile,1,3,2017-03-22,Wednesday,17,263,237,696.0,1.9,1,Credit card,12.3
VeriFone,4,10,2017-10-04,Wednesday,9,143,238,411.0,1.89,2,Cash,8.8
VeriFone,3,8,2017-08-31,Thursday,14,151,140,1916.0000000000002,4.55,1,Credit card,26.8
VeriFone,3,8,2017-08-24,Thursday,9,186,237,2219.0,4.44,1,Cash,22.3
VeriFone,4,10,2017-10-19,Thursday,20,79,232,804.0,1.71,1,Credit card,12.3
Creative Mobile,2,5,2017-05-07,Sunday,17,249,79,866.0,1.1,1,Credit card,11.3
Creative Mobile,1,3,2017-03-05,Sunday,19,262,141,529.0,1.1,1,Credit card,10.55
Creative Mobile,1,1,2017-01-10,Tuesday,11,107,87,891.0,4.4,1,Credit card,20.15
Creative Mobile,3,7,2017-07-11,Tuesday,15,161,90,938.0000000000001,1.9,1,Credit card,14.75
Creative Mobile,4,10,2017-10-20,Friday,8,264,264,1384.0,3.4,1,Credit card,19.8
VeriFone,2,4,2017-04-24,Monday,16,137,142,1185.0,2.96,1,Cash,16.3
VeriFone,3,8,2017-08-15,Tuesday,9,138,129,779.0,2.66,1,Credit card,13.3
VeriFone,1,2,2017-02-02,Thursday,22,262,168,571.0,2.97,5,Credit card,12.8
Creative Mobile,1,1,2017-01-17,Tuesday,11,90,68,1250.0,0.8,1,Credit card,16.55
VeriFone,4,10,2017-10-21,Saturday,15,151,116,570.0,2.27,1,Credit card,11.76
Creative Mobile,1,3,2017-03-31,Friday,6,141,65,1340.0,8.5,1,Cash,27.3
VeriFone,2,6,2017-06-05,Monday,10,144,231,611.0,1.2,1,Credit card,10.56
Creative Mobile,3,9,2017-09-20,Wednesday,20,65,49,432.0,1.2,1,Credit card,10.35
VeriFone,1,1,2017-01-03,Tuesday,23,161,170,454.0,1.1,1,Credit card,9.3
Creative Mobile,4,11,2017-11-02,Thursday,13,162,107,808.0,1.1,1,Cash,10.8
Creative Mobile,1,1,2017-01-30,Monday,14,170,209,1044.0,5.0,1,Credit card,23.15
Creative Mobile,1,2,2017-02-24,Friday,15,211,262,1675.0,4.6,2,Credit card,24.95
VeriFone,3,8,2017-08-08,Tuesday,11,138,161,1742.0,9.41,3,Credit card,44.47
VeriFone,2,5,2017-05-13,Saturday,0,114,48,841.0,3.51,4,Credit card,16.56
VeriFone,4,12,2017-12-29,Friday,8,164,137,468.00000000000006,1.27,1,Credit card,9.3
VeriFone,1,3,2017-03-07,Tuesday,21,161,113,656.0,2.06,1,Credit card,12.96
VeriFone,4,10,2017-10-28,Saturday,21,264,264,161.0,0.48,2,Credit card,6.36
VeriFone,2,6,2017-06-08,Thursday,15,79,237,1537.0,3.14,1,Cash,18.3
Creative Mobile,2,4,2017-04-30,Sunday,21,148,232,246.00000000000003,0.7,1,Credit card,7.25
VeriFone,3,8,2017-08-27,Sunday,1,75,32,1876.0000000000002,10.08,1,Cash,33.3
Creative Mobile,2,4,2017-04-20,Thursday,19,140,224,701.0,3.1,1,Cash,13.8
VeriFone,4,11,2017-11-12,Sunday,22,237,236,131.0,0.49,5,Cash,5.3
Creative Mobile,1,2,2017-02-19,Sunday,23,125,186,419.0,2.0,2,Cash,9.3
Creative Mobile,4,12,2017-12-28,Thursday,8,100,186,354.0,0.4,1,Credit card,7.55
Creative Mobile,2,6,2017-06-11,Sunday,10,233,50,1184.0,2.9,1,Cash,15.3
VeriFone,4,11,2017-11-25,Saturday,15,79,87,610.0,2.05,1,Cash,10.3
VeriFone,1,1,2017-01-30,Monday,17,236,237,424.0,1.24,1,Credit card,9.8
VeriFone,2,5,2017-05-21,Sunday,3,164,249,473.00000000000006,1.61,5,Credit card,10.56
VeriFone,4,10,2017-10-14,Saturday,22,249,90,372.0,0.93,6,Credit card,8.16
VeriFone,1,1,2017-01-12,Thursday,15,238,236,704.0,1.24,6,Credit card,10.8
VeriFone,2,6,2017-06-09,Friday,5,170,260,1128.0,5.03,1,Credit card,22.3
VeriFone,1,1,2017-01-21,Saturday,19,229,263,634.0,1.8,2,Credit card,11.76
Creative Mobile,2,4,2017-04-03,Monday,18,132,10,454.0,3.5,1,Cash,13.8
VeriFone,1,2,2017-02-22,Wednesday,13,142,186,630.0,1.62,1,Credit card,11.3
VeriFone,2,4,2017-04-04,Tuesday,13,249,236,1866.0000000000002,4.38,1,Cash,21.8
VeriFone,1,2,2017-02-25,Saturday,3,233,186,606.0,1.34,6,Credit card,9.96
Creative Mobile,2,6,2017-06-04,Sunday,13,107,234,468.00000000000006,0.4,1,Credit card,8.15
VeriFone,3,7,2017-07-14,Friday,1,146,7,240.00000000000003,1.24,1,Credit card,9.12
Creative Mobile,3,9,2017-09-25,Monday,1,166,42,459.00000000000006,2.0,1,Credit card,9.8
VeriFone,4,10,2017-10-06,Friday,8,236,43,620.0,1.79,1,Credit card,12.25
Creative Mobile,2,4,2017-04-13,Thursday,1,161,161,151.0,0.4,1,Credit card,5.3
VeriFone,4,12,2017-12-28,Thursday,22,113,209,616.0,2.53,1,Credit card,12.8
VeriFone,2,6,2017-06-04,Sunday,11,141,229,311.0,0.9,1,Cash,6.3
VeriFone,3,8,2017-08-17,Thursday,21,148,263,1023.0000000000001,6.0,2,Credit card,25.38
VeriFone,3,9,2017-09-03,Sunday,10,260,132,1275.0,14.86,1,Credit card,41.8
VeriFone,4,10,2017-10-08,Sunday,18,113,107,538.0,1.23,5,Credit card,9.96
Creative Mobile,1,1,2017-01-11,Wednesday,13,170,48,700.0,1.0,2,Cash,9.3
VeriFone,3,8,2017-08-17,Thursday,18,143,166,872.0,3.77,1,Credit card,16.3
Creative Mobile,2,4,2017-04-18,Tuesday,17,161,50,865.0,1.5,1,Credit card,14.75
VeriFone,3,8,2017-08-26,Saturday,5,132,243,2186.0,22.1,2,Cash,58.56
VeriFone,3,8,2017-08-19,Saturday,19,231,230,1443.0,4.57,1,Credit card,24.36
Creative Mobile,4,10,2017-10-22,Sunday,4,4,137,236.00000000000003,0.7,1,Credit card,7.55
Creative Mobile,3,7,2017-07-11,Tuesday,13,237,13,1478.0,7.7,1,Credit card,33.35
VeriFone,2,6,2017-06-01,Thursday,16,238,140,1220.0,2.47,1,Credit card,18.3
Creative Mobile,4,12,2017-12-24,Sunday,14,164,90,615.0,1.7,1,Cash,9.3
VeriFone,1,2,2017-02-04,Saturday,12,236,163,461.00000000000006,1.31,5,Credit card,9.96
VeriFone,1,1,2017-01-08,Sunday,12,170,79,537.0,1.75,1,Cash,9.3
VeriFone,2,6,2017-06-12,Monday,4,113,79,181.0,0.71,1,Cash,5.8
